Index,Word,Label_ID,Label_Name,Mode,Is_Switch,Confidence
10187,mtsho'i,0,Auto,auto,NO,0.704
10188,rlabs,0,Auto,auto,NO,0.846
10189,de,0,Auto,auto,NO,0.928
10190,che,0,Auto,auto,NO,0.932
10191,chung,0,Auto,auto,NO,0.927
10192,dang,0,Auto,auto,NO,0.907
10193,gnyer,0,Auto,auto,NO,0.745
10194,ma,0,Auto,auto,NO,0.434
10195,sna,0,Auto,auto,NO,0.876
10196,tshogs,0,Auto,auto,NO,0.913
10197,su,0,Auto,auto,NO,0.758
10198,'gyur,0,Auto,auto,NO,0.830
10199,ba,0,Auto,auto,NO,0.956
10200,bzhin,0,Auto,auto,NO,0.905
10201,du,0,Auto,auto,NO,0.912
10202,/,0,Auto,auto,NO,0.948
10203,sems,0,Auto,auto,NO,0.702
10204,'di,0,Auto,auto,NO,0.960
10205,yang,0,Auto,auto,NO,0.936
10206,dngos,0,Auto,auto,NO,0.957
10207,po,0,Auto,auto,NO,0.924
10208,sna,0,Auto,auto,NO,0.904
10209,tshogs,0,Auto,auto,NO,0.926
10210,kyi,0,Auto,auto,NO,0.915
10211,ngang,0,Auto,auto,NO,0.905
10212,du,0,Auto,auto,NO,0.913
10213,'byung,0,Auto,auto,NO,0.685
10214,ba'i,0,Auto,auto,NO,0.702
10215,don,0,Auto,auto,NO,0.872
10216,to,0,Auto,auto,NO,0.944
10217,/,0,Auto,auto,NO,0.927
10218,/,0,Auto,auto,NO,0.888
10219,sgyu,0,Auto,auto,NO,0.924
10220,can,0,Auto,auto,NO,0.834
10221,zhes,1,Allo,allo,NO,0.515
10222,bya,1,Allo,allo,NO,0.424
10223,ba,1,Allo,allo,NO,0.722
10224,ni,1,Allo,allo,NO,0.537
10225,phyin,1,Allo,allo,NO,0.504
10226,ci,0,Auto,auto,NO,0.636
10227,log,0,Auto,auto,NO,0.704
10228,tu,0,Auto,auto,NO,0.825
10229,slu,0,Auto,auto,NO,0.797
10230,ba'i,0,Auto,auto,NO,0.417
10231,tha,0,Auto,auto,NO,0.484
10232,tshig,0,Auto,auto,NO,0.804
10233,go,1,Allo,allo,NO,0.541
10234,/,0,Auto,auto,NO,0.746
10235,/,1,Allo,allo,NO,0.587
10236,'dod,1,Allo,allo,NO,0.512
10237,dgur,0,Auto,auto,NO,0.782
10238,yul,1,Allo,allo,NO,0.523
10239,la,0,Auto,auto,NO,0.646
10240,mngon,1,Allo,allo,NO,0.580
10241,dga',1,Allo,allo,NO,0.557
10242,ba,0,Auto,auto,NO,0.743
10243,/,1,Allo,allo,NO,0.595
10244,/,1,Allo,allo,NO,0.655
10245,zhes,1,Allo,allo,NO,0.545
10246,pa,1,Allo,allo,NO,0.721
10247,ni,1,Allo,allo,NO,0.500
10248,'dod,0,Auto,auto,NO,0.670
10249,chags,1,Allo,allo,NO,0.442
10250,la,1,Allo,allo,NO,0.408
10251,sogs,1,Allo,allo,NO,0.453
10252,pa'i,1,Allo,allo,NO,0.611
10253,yul,1,Allo,allo,NO,0.522
10254,la,1,Allo,allo,NO,0.622
10255,so,0,Auto,auto,NO,0.502
10256,sor,0,Auto,auto,NO,0.581
10257,zhen,0,Auto,auto,NO,0.656
10258,par,0,Auto,auto,NO,0.819
10259,rgyu,0,Auto,auto,NO,0.797
10260,ba'i,0,Auto,auto,NO,0.625
10261,don,0,Auto,auto,NO,0.678
10262,to,0,Auto,auto,NO,0.694
10263,/,0,Auto,auto,NO,0.760
10264,/,0,Auto,auto,NO,0.533
10265,g.yo,0,Auto,auto,NO,0.581
10266,zhing,0,Auto,auto,NO,0.849
10267,'phyen,0,Auto,auto,NO,0.687
10268,pa,0,Auto,auto,NO,0.722
10269,zhes,0,Auto,auto,NO,0.774
10270,bya,0,Auto,auto,NO,0.498
10271,ba,1,Allo,allo,NO,0.530
10272,ni,0,Auto,auto,NO,0.593
10273,mi,0,Auto,auto,NO,0.729
10274,brtan,0,Auto,auto,NO,0.731
10275,pa'o,0,Auto,auto,NO,0.446
10276,/,0,Auto,auto,NO,0.508
10277,/,0,Auto,auto,NO,0.467
10278,nges,0,Auto,auto,NO,0.628
10279,par,0,Auto,auto,NO,0.720
10280,gdul,0,Auto,auto,NO,0.502
10281,bar,0,Auto,auto,NO,0.494
10282,bya,0,Auto,auto,NO,0.625
10283,zhes,0,Auto,auto,NO,0.652
10284,bya,0,Auto,auto,NO,0.679
10285,ba,1,Allo,allo,NO,0.486
10286,ni,1,Allo,allo,NO,0.579
10287,rang,0,Auto,auto,NO,0.550
10288,gi,0,Auto,auto,NO,0.626
10289,lha'i,0,Auto,auto,NO,0.631
10290,bzlas,0,Auto,auto,NO,0.391
10291,brjod,0,Auto,auto,NO,0.463
10292,la,0,Auto,auto,NO,0.456
10293,'bad,0,Auto,auto,NO,0.665
10294,pa'i,0,Auto,auto,NO,0.761
10295,dus,0,Auto,auto,NO,0.664
10296,su,0,Auto,auto,NO,0.694
10297,rang,0,Auto,auto,NO,0.724
10298,yan,0,Auto,auto,NO,0.512
10299,du,0,Auto,auto,NO,0.661
10300,mi,0,Auto,auto,NO,0.643
10301,gtong,0,Auto,auto,NO,0.489
10302,bar,0,Auto,auto,NO,0.842
10303,dgug,0,Auto,auto,NO,0.885
10304,pa'i,0,Auto,auto,NO,0.913
10305,don,0,Auto,auto,NO,0.914
10306,to,0,Auto,auto,NO,0.772
10307,/,0,Auto,auto,NO,0.778
10308,/,0,Auto,auto,NO,0.921
10309,gang,0,Auto,auto,NO,0.905
10310,tshe,0,Auto,auto,NO,0.859
10311,zlos,0,Auto,auto,NO,0.875
10312,dga'i,0,Auto,auto,NO,0.933
10313,sems,0,Auto,auto,NO,0.936
10314,ni,0,Auto,auto,NO,0.888
10315,zhi,0,Auto,auto,NO,0.886
10316,ba,0,Auto,auto,NO,0.946
10317,la,0,Auto,auto,NO,0.939
10318,/,0,Auto,auto,NO,0.946
10319,/,0,Auto,auto,NO,0.955
10320,brten,0,Auto,auto,NO,0.912
10321,pas,0,Auto,auto,NO,0.869
10322,nyid,0,Auto,auto,NO,0.944
10323,kyi,0,Auto,auto,NO,0.932
10324,dran,0,Auto,auto,NO,0.934
10325,pa,0,Auto,auto,NO,0.691
10326,rmongs,0,Auto,auto,NO,0.728
10327,gyur,0,Auto,auto,NO,0.741
10328,na,0,Auto,auto,NO,0.868
10329,/,0,Auto,auto,NO,0.930
10330,/,0,Auto,auto,NO,0.899
10331,zhes,0,Auto,auto,NO,0.883
10332,bya,0,Auto,auto,NO,0.927
10333,ba,0,Auto,auto,NO,0.944
10334,ni,0,Auto,auto,NO,0.950
10335,rgod,0,Auto,auto,NO,0.903
10336,pa,0,Auto,auto,NO,0.860
10337,las,0,Auto,auto,NO,0.941
10338,dgug,0,Auto,auto,NO,0.922
10339,drags,0,Auto,auto,NO,0.922
10340,pas,0,Auto,auto,NO,0.676
10341,bying,0,Auto,auto,NO,0.706
10342,bar,0,Auto,auto,NO,0.798
10343,gyur,0,Auto,auto,NO,0.886
10344,pa'o,0,Auto,auto,NO,0.929
10345,/,0,Auto,auto,NO,0.853
10346,/,0,Auto,auto,NO,0.897
10347,langs,0,Auto,auto,NO,0.939
10348,nas,0,Auto,auto,NO,0.856
10349,bcag,0,Auto,auto,NO,0.875
10350,cing,0,Auto,auto,NO,0.942
10351,zhes,0,Auto,auto,NO,0.950
10352,bya,0,Auto,auto,NO,0.958
10353,ba,0,Auto,auto,NO,0.907
10354,la,0,Auto,auto,NO,0.878
10355,sogs,0,Auto,auto,NO,0.952
10356,pas,0,Auto,auto,NO,0.942
10357,ni,0,Auto,auto,NO,0.931
10358,gnyid,0,Auto,auto,NO,0.878
10359,bsal,0,Auto,auto,NO,0.794
10360,ba'i,0,Auto,auto,NO,0.682
10361,thabs,0,Auto,auto,NO,0.963
10362,bstan,0,Auto,auto,NO,0.926
10363,pa'o,0,Auto,auto,NO,0.944
10364,/,0,Auto,auto,NO,0.960
10365,/,0,Auto,auto,NO,0.948
10366,las,0,Auto,auto,NO,0.915
10367,kyi,0,Auto,auto,NO,0.761
10368,dbang,0,Auto,auto,NO,0.746
10369,gyur,0,Auto,auto,NO,0.894
10370,zhes,0,Auto,auto,NO,0.940
10371,bya,0,Auto,auto,NO,0.972
10372,ba,0,Auto,auto,NO,0.901
10373,ni,0,Auto,auto,NO,0.902
10374,des,0,Auto,auto,NO,0.956
10375,skyid,0,Auto,auto,NO,0.948
10376,sdug,0,Auto,auto,NO,0.918
10377,tu,0,Auto,auto,NO,0.942
10378,gyur,0,Auto,auto,NO,0.931
10379,pa'o,0,Auto,auto,NO,0.820
10380,/,0,Auto,auto,NO,0.649
10381,/,0,Auto,auto,NO,0.964
10382,bdag,0,Auto,auto,NO,0.945
10383,po,0,Auto,auto,NO,0.976
10384,med,0,Auto,auto,NO,0.962
10385,ces,0,Auto,auto,NO,0.963
10386,bya,0,Auto,auto,NO,0.953
10387,ba,0,Auto,auto,NO,0.969
10388,ni,0,Auto,auto,NO,0.949
10389,sdug,0,Auto,auto,NO,0.909
10390,bsngal,0,Auto,auto,NO,0.493
10391,las,0,Auto,auto,NO,0.466
10392,skyob,0,Auto,auto,NO,0.471
10393,par,1,Allo,allo,NO,0.469
10394,byed,0,Auto,auto,NO,0.493
10395,pa'i,0,Auto,auto,NO,0.516
10396,rje,1,Allo,allo,NO,0.532
10397,dbon,1,Allo,allo,NO,0.604
10398,'ga',0,Auto,auto,NO,0.505
10399,yang,0,Auto,auto,NO,0.507
10400,med,0,Auto,auto,NO,0.503
10401,pa'i,0,Auto,auto,NO,0.456
10402,don,0,Auto,auto,NO,0.425
10403,to,0,Auto,auto,NO,0.456
10404,/,0,Auto,auto,NO,0.628
10405,/,0,Auto,auto,NO,0.862
10406,mgon,0,Auto,auto,NO,0.832
10407,med,0,Auto,auto,NO,0.542
10408,ces,3,SWITCH→Allo,allo,YES,0.397
10409,bya,0,Auto,auto,NO,0.570
10410,ba,1,Allo,allo,NO,0.540
10411,ni,1,Allo,allo,NO,0.486
10412,nyon,1,Allo,allo,NO,0.591
10413,mongs,1,Allo,allo,NO,0.636
10414,pas,1,Allo,allo,NO,0.630
10415,log,1,Allo,allo,NO,0.657
10416,par,1,Allo,allo,NO,0.532
10417,khrid,1,Allo,allo,NO,0.583
10418,kyang,1,Allo,allo,NO,0.564
10419,de,1,Allo,allo,NO,0.601
10420,las,1,Allo,allo,NO,0.631
10421,bzlog,1,Allo,allo,NO,0.747
10422,pa'i,1,Allo,allo,NO,0.450
10423,nye,0,Auto,auto,NO,0.525
10424,du,0,Auto,auto,NO,0.697
10425,gang,0,Auto,auto,NO,0.883
10426,yang,0,Auto,auto,NO,0.689
10427,med,0,Auto,auto,NO,0.822
10428,par,0,Auto,auto,NO,0.676
10429,bstan,0,Auto,auto,NO,0.658
10430,to,0,Auto,auto,NO,0.911
10431,/,0,Auto,auto,NO,0.890
10432,/,0,Auto,auto,NO,0.903
10433,rten,0,Auto,auto,NO,0.781
10434,med,0,Auto,auto,NO,0.845
10435,ces,0,Auto,auto,NO,0.786
10436,bya,0,Auto,auto,NO,0.832
10437,ba,0,Auto,auto,NO,0.807
10438,ni,0,Auto,auto,NO,0.775
10439,mi,0,Auto,auto,NO,0.890
10440,rtag,0,Auto,auto,NO,0.923
10441,pa,0,Auto,auto,NO,0.894
10442,dang,0,Auto,auto,NO,0.873
10443,skad,0,Auto,auto,NO,0.715
10444,cig,0,Auto,auto,NO,0.550
10445,mas,0,Auto,auto,NO,0.850
10446,bcom,0,Auto,auto,NO,0.910
10447,pa'i,0,Auto,auto,NO,0.949
10448,tshe,0,Auto,auto,NO,0.886
10449,sdod,0,Auto,auto,NO,0.916
10450,pa'i,0,Auto,auto,NO,0.914
10451,mthu,0,Auto,auto,NO,0.864
10452,med,0,Auto,auto,NO,0.893
10453,pa'i,0,Auto,auto,NO,0.864
10454,don,0,Auto,auto,NO,0.816
10455,to,0,Auto,auto,NO,0.862
10456,/,0,Auto,auto,NO,0.839
10457,/,0,Auto,auto,NO,0.921
10458,tshe,0,Auto,auto,NO,0.963
10459,rabs,0,Auto,auto,NO,0.944
10460,gcig,0,Auto,auto,NO,0.907
10461,nas,0,Auto,auto,NO,0.629
10462,gcig,0,Auto,auto,NO,0.688
10463,ces,0,Auto,auto,NO,0.770
10464,bya,0,Auto,auto,NO,0.871
10465,ba,0,Auto,auto,NO,0.922
10466,ni,0,Auto,auto,NO,0.942
10467,khams,0,Auto,auto,NO,0.924
10468,gsum,0,Auto,auto,NO,0.892
10469,gyi,0,Auto,auto,NO,0.926
10470,nang,1,Allo,allo,NO,0.386
10471,du,1,Allo,allo,NO,0.435
10472,'khor,1,Allo,allo,NO,0.453
10473,ba'i,1,Allo,allo,NO,0.510
10474,/,0,Auto,auto,NO,0.576
10475,/,0,Auto,auto,NO,0.562
10476,lus,0,Auto,auto,NO,0.733
10477,kyi,0,Auto,auto,NO,0.638
10478,kha,0,Auto,auto,NO,0.484
10479,brgyud,0,Auto,auto,NO,0.477
10480,ces,0,Auto,auto,NO,0.589
10481,bya,0,Auto,auto,NO,0.757
10482,ba,0,Auto,auto,NO,0.576
10483,ni,0,Auto,auto,NO,0.648
10484,/,0,Auto,auto,NO,0.648
10485,skye,0,Auto,auto,NO,0.805
10486,gnas,0,Auto,auto,NO,0.640
10487,bzhi,0,Auto,auto,NO,0.810
10488,yi,0,Auto,auto,NO,0.805
10489,ming,0,Auto,auto,NO,0.561
10490,la,1,Allo,allo,NO,0.423
10491,brtags,0,Auto,auto,NO,0.685
10492,/,0,Auto,auto,NO,0.606
10493,/,0,Auto,auto,NO,0.784
10494,zhes,1,Allo,allo,NO,0.441
10495,bya,1,Allo,allo,NO,0.391
10496,ba'i,1,Allo,allo,NO,0.459
10497,tha,1,Allo,allo,NO,0.606
10498,tshig,0,Auto,auto,NO,0.607
10499,go,0,Auto,auto,NO,0.612
10500,/,0,Auto,auto,NO,0.750
10501,/,0,Auto,auto,NO,0.692
10502,rjes,0,Auto,auto,NO,0.466
10503,su,0,Auto,auto,NO,0.479
10504,rab,0,Auto,auto,NO,0.807
10505,'gro,0,Auto,auto,NO,0.822
10506,ba,0,Auto,auto,NO,0.593
10507,zhes,1,Allo,allo,NO,0.377
10508,bya,0,Auto,auto,NO,0.550
10509,ba,0,Auto,auto,NO,0.819
10510,ni,0,Auto,auto,NO,0.585
10511,/,0,Auto,auto,NO,0.385
10512,'gro,0,Auto,auto,NO,0.491
10513,ba,0,Auto,auto,NO,0.825
10514,drug,0,Auto,auto,NO,0.849
10515,po,0,Auto,auto,NO,0.467
10516,dag,1,Allo,allo,NO,0.391
10517,gi,0,Auto,auto,NO,0.816
10518,nang,0,Auto,auto,NO,0.810
10519,du'o,0,Auto,auto,NO,0.595
10520,/,1,Allo,allo,NO,0.396
10521,/,0,Auto,auto,NO,0.621
10522,de,0,Auto,auto,NO,0.803
10523,yi,0,Auto,auto,NO,0.645
10524,rjes,0,Auto,auto,NO,0.770
10525,su,0,Auto,auto,NO,0.550
10526,dge,0,Auto,auto,NO,0.458
10527,dang,0,Auto,auto,NO,0.781
10528,mi,0,Auto,auto,NO,0.691
10529,dge,0,Auto,auto,NO,0.744
10530,'brang,1,Allo,allo,NO,0.457
10531,/,1,Allo,allo,NO,0.470
10532,/,1,Allo,allo,NO,0.565
10533,zhes,1,Allo,allo,NO,0.605
10534,bya,1,Allo,allo,NO,0.554
10535,ba,0,Auto,auto,NO,0.640
10536,ni,0,Auto,auto,NO,0.622
10537,lha,0,Auto,auto,NO,0.781
10538,la,0,Auto,auto,NO,0.741
10539,sogs,0,Auto,auto,NO,0.556
10540,pa'i,0,Auto,auto,NO,0.715
10541,skye,0,Auto,auto,NO,0.890
10542,gnas,0,Auto,auto,NO,0.640
10543,su,0,Auto,auto,NO,0.699
10544,lus,0,Auto,auto,NO,0.678
10545,blangs,0,Auto,auto,NO,0.834
10546,kyang,0,Auto,auto,NO,0.828
10547,/,0,Auto,auto,NO,0.702
10548,sems,0,Auto,auto,NO,0.767
10549,dang,0,Auto,auto,NO,0.610
10550,'brel,0,Auto,auto,NO,0.682
10551,pa,0,Auto,auto,NO,0.541
10552,ma,1,Allo,allo,NO,0.473
10553,yin,0,Auto,auto,NO,0.755
10554,gyi,0,Auto,auto,NO,0.668
10555,/,0,Auto,auto,NO,0.684
10556,/,1,Allo,allo,NO,0.519
10557,las,1,Allo,allo,NO,0.411
10558,dge,1,Allo,allo,NO,0.601
10559,ba,1,Allo,allo,NO,0.695
10560,la,1,Allo,allo,NO,0.744
10561,sogs,1,Allo,allo,NO,0.713
10562,pa'i,1,Allo,allo,NO,0.773
10563,bag,1,Allo,allo,NO,0.737
10564,chags,1,Allo,allo,NO,0.698
10565,kho,1,Allo,allo,NO,0.792
10566,na,1,Allo,allo,NO,0.685
10567,dang,1,Allo,allo,NO,0.684
10568,'brel,1,Allo,allo,NO,0.593
10569,bar,2,SWITCH→Auto,auto,YES,0.395
10570,bstan,0,Auto,auto,NO,0.632
10571,to,0,Auto,auto,NO,0.800
10572,/,0,Auto,auto,NO,0.763
10573,/,0,Auto,auto,NO,0.543
10574,gzhan,0,Auto,auto,NO,0.476
10575,ni,0,Auto,auto,NO,0.763
10576,go,0,Auto,auto,NO,0.649
10577,bar,0,Auto,auto,NO,0.753
10578,zad,0,Auto,auto,NO,0.658
10579,do,0,Auto,auto,NO,0.800
10580,/,0,Auto,auto,NO,0.577
10581,/,0,Auto,auto,NO,0.736
10582,'dod,0,Auto,auto,NO,0.798
10583,chags,0,Auto,auto,NO,0.640
10584,shas,0,Auto,auto,NO,0.821
10585,che,0,Auto,auto,NO,0.560
10586,ba,0,Auto,auto,NO,0.523
10587,zhes,0,Auto,auto,NO,0.810
10588,bya,0,Auto,auto,NO,0.735
10589,ba,0,Auto,auto,NO,0.783
10590,ni,0,Auto,auto,NO,0.552
10591,sgrub,0,Auto,auto,NO,0.780
10592,pa,0,Auto,auto,NO,0.610
10593,po,0,Auto,auto,NO,0.506
10594,kha,0,Auto,auto,NO,0.784
10595,cig,0,Auto,auto,NO,0.570
10596,go,0,Auto,auto,NO,0.693
10597,/,0,Auto,auto,NO,0.810
10598,/,0,Auto,auto,NO,0.789
10599,mi,0,Auto,auto,NO,0.895
10600,gtsang,0,Auto,auto,NO,0.876
10601,sha,0,Auto,auto,NO,0.837
10602,tshil,1,Allo,allo,NO,0.445
10603,dang,1,Allo,allo,NO,0.398
10604,/,1,Allo,allo,NO,0.467
10605,pags,1,Allo,allo,NO,0.626
10606,pa,1,Allo,allo,NO,0.738
10607,keng,1,Allo,allo,NO,0.554
10608,rus,0,Auto,auto,NO,0.611
10609,blta,0,Auto,auto,NO,0.660
10610,bas,0,Auto,auto,NO,0.789
10611,rnam,0,Auto,auto,NO,0.753
10612,par,0,Auto,auto,NO,0.513
10613,bzlog,0,Auto,auto,NO,0.697
10614,/,0,Auto,auto,NO,0.768
10615,ces,0,Auto,auto,NO,0.644
10616,bya,0,Auto,auto,NO,0.787
10617,ba,0,Auto,auto,NO,0.595
10618,ni,0,Auto,auto,NO,0.538
10619,gnyen,0,Auto,auto,NO,0.809
10620,po,0,Auto,auto,NO,0.839
10621,rnam,0,Auto,auto,NO,0.673
10622,par,0,Auto,auto,NO,0.836
10623,thar,0,Auto,auto,NO,0.844
10624,pa'i,0,Auto,auto,NO,0.755
10625,lam,0,Auto,auto,NO,0.844
10626,mi,0,Auto,auto,NO,0.897
10627,sdug,0,Auto,auto,NO,0.710
10628,pa'i,0,Auto,auto,NO,0.836
10629,ting,0,Auto,auto,NO,0.778
10630,nge,0,Auto,auto,NO,0.786
10631,'dzin,1,Allo,allo,NO,0.428
10632,bsgom,1,Allo,allo,NO,0.414
10633,par,1,Allo,allo,NO,0.428
10634,bstan,0,Auto,auto,NO,0.505
10635,te,0,Auto,auto,NO,0.632
10636,/,0,Auto,auto,NO,0.788
10637,de,0,Auto,auto,NO,0.745
10638,yang,0,Auto,auto,NO,0.587
10639,/,0,Auto,auto,NO,0.733
10640,thog,0,Auto,auto,NO,0.674
10641,mar,0,Auto,auto,NO,0.815
10642,pags,0,Auto,auto,NO,0.710
10643,pa'i,0,Auto,auto,NO,0.843
10644,rim,0,Auto,auto,NO,0.607
10645,pa,0,Auto,auto,NO,0.597
10646,'di,0,Auto,auto,NO,0.861
10647,/,0,Auto,auto,NO,0.691
10648,/,0,Auto,auto,NO,0.824
10649,rang,0,Auto,auto,NO,0.827
10650,gi,0,Auto,auto,NO,0.888
10651,blo,0,Auto,auto,NO,0.666
10652,yis,0,Auto,auto,NO,0.834
10653,tha,0,Auto,auto,NO,0.735
10654,dad,1,Allo,allo,NO,0.456
10655,phye,1,Allo,allo,NO,0.399
10656,/,1,Allo,allo,NO,0.559
10657,/,1,Allo,allo,NO,0.677
10658,sha,1,Allo,allo,NO,0.673
10659,yang,1,Allo,allo,NO,0.670
10660,rus,0,Auto,auto,NO,0.551
10661,pa'i,0,Auto,auto,NO,0.597
10662,dra,0,Auto,auto,NO,0.761
10663,ba,0,Auto,auto,NO,0.708
10664,las,0,Auto,auto,NO,0.579
10665,/,0,Auto,auto,NO,0.690
10666,/,0,Auto,auto,NO,0.666
10667,shes,0,Auto,auto,NO,0.798
10668,rab,0,Auto,auto,NO,0.820
10669,mtshon,0,Auto,auto,NO,0.750
10670,gyis,0,Auto,auto,NO,0.764
10671,gung,0,Auto,auto,NO,0.580
10672,du,0,Auto,auto,NO,0.490
10673,phye,0,Auto,auto,NO,0.805
10674,/,0,Auto,auto,NO,0.619
10675,/,0,Auto,auto,NO,0.767
10676,rus,0,Auto,auto,NO,0.693
10677,pa,0,Auto,auto,NO,0.610
10678,rnams,0,Auto,auto,NO,0.650
10679,kyang,0,Auto,auto,NO,0.490
10680,dbye,0,Auto,auto,NO,0.505
10681,byas,0,Auto,auto,NO,0.878
10682,nas,0,Auto,auto,NO,0.546
10683,/,0,Auto,auto,NO,0.728
10684,/,0,Auto,auto,NO,0.780
10685,rkang,0,Auto,auto,NO,0.844
10686,gi,0,Auto,auto,NO,0.712
10687,bar,0,Auto,auto,NO,0.700
10688,du,0,Auto,auto,NO,0.821
10689,blta,1,Allo,allo,NO,0.528
10690,bya,1,Allo,allo,NO,0.449
10691,zhing,1,Allo,allo,NO,0.586
10692,/,1,Allo,allo,NO,0.676
10693,/,1,Allo,allo,NO,0.706
10694,'di,1,Allo,allo,NO,0.734
10695,la,1,Allo,allo,NO,0.787
10696,snying,1,Allo,allo,NO,0.850
10697,po,1,Allo,allo,NO,0.847
10698,ci,1,Allo,allo,NO,0.873
10699,yod,1,Allo,allo,NO,0.652
10700,ces,2,SWITCH→Auto,auto,YES,0.456
10701,/,0,Auto,auto,NO,0.567
10702,/,0,Auto,auto,NO,0.749
10703,bdag,0,Auto,auto,NO,0.700
10704,nyid,1,Allo,allo,NO,0.428
10705,kyis,0,Auto,auto,NO,0.663
10706,ni,0,Auto,auto,NO,0.760
10707,brtag,0,Auto,auto,NO,0.575
10708,par,0,Auto,auto,NO,0.759
10709,gyis,0,Auto,auto,NO,0.510
10710,/,1,Allo,allo,NO,0.470
10711,/,0,Auto,auto,NO,0.749
10712,zhes,0,Auto,auto,NO,0.925
10713,ji,0,Auto,auto,NO,0.971
10714,skad,0,Auto,auto,NO,0.969
10715,bshad,0,Auto,auto,NO,0.971
10716,pa,0,Auto,auto,NO,0.967
10717,lta,0,Auto,auto,NO,0.976
10718,bu'o,0,Auto,auto,NO,0.981
10719,/,0,Auto,auto,NO,0.980
10720,/,0,Auto,auto,NO,0.967
10721,byams,0,Auto,auto,NO,0.872
10722,dang,0,Auto,auto,NO,0.859
10723,zhes,0,Auto,auto,NO,0.968
10724,bya,0,Auto,auto,NO,0.962
10725,ba,0,Auto,auto,NO,0.968
10726,ni,0,Auto,auto,NO,0.971
10727,sgrub,0,Auto,auto,NO,0.962
10728,pa,0,Auto,auto,NO,0.960
10729,po,0,Auto,auto,NO,0.960
10730,la,0,Auto,auto,NO,0.952
10731,la,0,Auto,auto,NO,0.984
10732,zhe,0,Auto,auto,NO,0.949
10733,sdang,0,Auto,auto,NO,0.974
10734,gi,0,Auto,auto,NO,0.983
10735,shas,0,Auto,auto,NO,0.980
10736,che,0,Auto,auto,NO,0.975
10737,ba,0,Auto,auto,NO,0.964
10738,la,0,Auto,auto,NO,0.968
10739,gnyen,0,Auto,auto,NO,0.456
10740,po,3,SWITCH→Allo,allo,YES,0.345
10741,byams,1,Allo,allo,NO,0.393
10742,pa'i,1,Allo,allo,NO,0.480
10743,ting,1,Allo,allo,NO,0.530
10744,nge,1,Allo,allo,NO,0.632
10745,'dzin,1,Allo,allo,NO,0.702
10746,bsgom,1,Allo,allo,NO,0.806
10747,par,1,Allo,allo,NO,0.745
10748,bstan,1,Allo,allo,NO,0.831
10749,te,1,Allo,allo,NO,0.608
10750,/,0,Auto,auto,NO,0.458
10751,de,0,Auto,auto,NO,0.670
10752,la,0,Auto,auto,NO,0.872
10753,dang,0,Auto,auto,NO,0.885
10754,por,0,Auto,auto,NO,0.808
10755,gang,0,Auto,auto,NO,0.875
10756,zag,0,Auto,auto,NO,0.917
10757,yon,0,Auto,auto,NO,0.859
10758,tan,0,Auto,auto,NO,0.923
10759,dang,0,Auto,auto,NO,0.852
10760,ldan,0,Auto,auto,NO,0.829
10761,pa,0,Auto,auto,NO,0.938
10762,bkur,0,Auto,auto,NO,0.962
10763,sti,0,Auto,auto,NO,0.954
10764,bya,0,Auto,auto,NO,0.956
10765,bar,0,Auto,auto,NO,0.972
10766,'os,0,Auto,auto,NO,0.969
10767,pa,0,Auto,auto,NO,0.923
10768,bla,0,Auto,auto,NO,0.807
10769,ma,0,Auto,auto,NO,0.967
10770,lta,0,Auto,auto,NO,0.942
10771,bu'i,0,Auto,auto,NO,0.957
10772,gnas,0,Auto,auto,NO,0.951
10773,shig,0,Auto,auto,NO,0.938
10774,la,0,Auto,auto,NO,0.969
10775,dad,0,Auto,auto,NO,0.972
10776,pa,0,Auto,auto,NO,0.961
10777,bskyed,0,Auto,auto,NO,0.945
10778,nas,0,Auto,auto,NO,0.931
10779,skyes,0,Auto,auto,NO,0.967
10780,bu,0,Auto,auto,NO,0.973
10781,dam,0,Auto,auto,NO,0.967
10782,pa,0,Auto,auto,NO,0.966
10783,'di,0,Auto,auto,NO,0.970
10784,bde,0,Auto,auto,NO,0.967
10785,bar,0,Auto,auto,NO,0.969
10786,gyur,0,Auto,auto,NO,0.908
10787,cig,0,Auto,auto,NO,0.592
10788,snyam,0,Auto,auto,NO,0.502
10789,pa'i,1,Allo,allo,NO,0.403
10790,yid,1,Allo,allo,NO,0.459
10791,la,1,Allo,allo,NO,0.638
10792,byed,1,Allo,allo,NO,0.728
10793,pa,1,Allo,allo,NO,0.731
10794,'jug,1,Allo,allo,NO,0.826
10795,par,1,Allo,allo,NO,0.780
10796,byed,1,Allo,allo,NO,0.820
10797,de,1,Allo,allo,NO,0.868
10798,/,1,Allo,allo,NO,0.678
10799,ji,1,Allo,allo,NO,0.567
10800,srid,1,Allo,allo,NO,0.705
10801,du,1,Allo,allo,NO,0.799
10802,'di,1,Allo,allo,NO,0.841
10803,sems,1,Allo,allo,NO,0.889
10804,chung,1,Allo,allo,NO,0.826
10805,ngu,1,Allo,allo,NO,0.865
10806,'byung,1,Allo,allo,NO,0.870
10807,ba,1,Allo,allo,NO,0.879
10808,de,1,Allo,allo,NO,0.873
10809,srid,1,Allo,allo,NO,0.641
10810,du,1,Allo,allo,NO,0.599
10811,'jug,2,SWITCH→Auto,auto,YES,0.504
10812,par,0,Auto,auto,NO,0.560
10813,byed,0,Auto,auto,NO,0.814
10814,do,0,Auto,auto,NO,0.819
10815,/,0,Auto,auto,NO,0.544
10816,/,0,Auto,auto,NO,0.640
